UNIQUE_ID,COMID,type,TERMCODE,TERMNAME_HUC10,TERMNAME_HUC8,TERMNAME_HUC6,TERMNAME_HUC4,TERMNAME_HUC2,damName,latitude,longitude
u9602,6333822,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,BROWNS MILL LAKE DAM,33.63934106,-84.11814581
u9603,6333990,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,DEERRUN LAKE DAM,33.54342228,-84.05363904
u9604,6334208,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,MYSTERY VALLEY LAKE DAM,33.76465661,-84.13322124
u9605,6335300,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,RIYADH LAKE DAM  3 (LOWER),33.22968555,-83.858721
u9606,6336638,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,RIYADH LAKE DAM  2 (MIDDLE),33.22933149,-83.86393209
u9607,6336916,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,RIYADH LAKE DAM  1 (WEST),33.22828082,-83.86728392
u9608,6338060,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,WEEMS LAKE DAM,33.49164052,-84.24096608
u9609,6338074,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,JONES LAKE DAM,33.48757906,-84.06726115
u9610,6338146,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,E.L. HUEY LAND APPLIC. FACILITY LAKE DAM C,33.48070418,-84.33321396
u9611,6340496,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,RIVOLI LAKE DAM  2,32.91406722,-83.72809228
u9612,6341332,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,STONE CREEK DAM (EAST),32.7913261,-83.56134293
u9613,6341144,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,NOWELL LAKE DAM,32.70022097,-83.73105245
u9614,6364560,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,BROWN POND DAM,32.14295655,-83.65493394
u9615,6364578,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,DANIELS POND DAM,32.13722395,-83.66114206
u9616,6365068,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,TRIPP POND DAM WEST (HOME PLACE),32.25796799,-83.24425812
u9617,6365402,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,BENNETT POND DAM,32.22917962,-83.27691147
u9618,6366786,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,SAM JONES LAKE DAM,31.71690134,-82.87670826
u9619,6367016,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,BUSH BIG IRRIGATION POND,31.75490676,-82.92322529
u9620,6368662,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,ROSS POND DAM (POWER LINE),31.77816311,-83.34722603
u9621,6368764,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,MCDONALDS MILLPOND DAM,31.73769318,-83.1219829
u9622,6369060,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,MITCHELL LAKE DAM,31.77984483,-83.25110044
u9623,6380889,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,BEDINGFIELD LAKE DAM,32.29433445,-82.96693427
u9624,6380893,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,GAY POND DAM,32.31257722,-82.94003526
u9625,6381797,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,CLEGGS LAKE DAM,32.05711285,-82.81477542
u9626,6382255,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,BARR GLAWSON POND DAM,32.46757479,-83.28829269
u9627,6382951,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,TRIPP MIMS PLACE POND,32.25603076,-83.2207881
u9628,6383143,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,CADWELL POND DAM 2,32.08205164,-83.11878319
u9629,6383145,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,CADWELL POND DAM 3,32.07585682,-83.11887338
u9630,6390095,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,KIGHT LAKE DAM,31.69507744,-82.88664721
u9631,6390259,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,DOCKERY IRRIGATION POND WEST,31.64396488,-82.91630775
u9632,6390495,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,GREENLAKES (LOWER),31.57106963,-82.8514441
u9633,6390979,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,BYRD POND DAM,31.69204556,-82.87919786
u9634,6390993,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,BENNIE DOCKERY POND DAM,31.67463245,-82.86738753
u9635,6391071,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,SMITH IRRIGATION POND,31.68091126,-82.92097329
u9636,6391155,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,HARPER LAKE DAM,31.55103767,-82.96625608
u9637,6391161,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,HINSON LAKE DAM,31.50732876,-82.80567965
u9638,6390189,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,MORGAN POND DAM (SW),31.67268979,-82.99986397
u9639,6392317,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,DORMINY POND DAM,31.71195686,-83.18189289
u9640,6392341,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,LOTT LAKE DAM,31.55681418,-83.01544618
u9641,6396985,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,BAYMEADOWS LAKE DAM NORTH,31.46971659,-82.92797351
u9642,6397679,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,ADAMS LAKE DAM,31.46489158,-82.79358659
u9643,6397787,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,LEE LAKE DAM,31.33844321,-82.58411584
u9644,6398043,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,LAKEVIEW COUNTRY CLUB LAKE DAM,31.28989944,-82.22627794
u9645,6398181,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,JORDAN LAKE DAM,31.36753257,-82.3123468
u9665,9911817,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,WILLIAMS IRRIGATION POND DAM,31.766635,-82.52340656
u9666,9911895,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,MURPHY POND DAM,31.6733339,-82.47484758
u9728,14344766,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,DEJARNETTE POND DAM,32.14552289,-82.49447924
u9729,14344310,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,GROSS POND DAM,32.15180075,-82.43603456
u9730,14344268,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,MCARTHUR FARMS IRRIGATION POND DAM,32.19205287,-82.49820415
u9731,14347202,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,KICKLIGHTERS POND DAM,31.87229726,-81.94416949
u9732,14347458,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,STRICKLAND POND DAM,31.96584209,-81.91914269
u9733,14348026,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,COTTON PATCH POND DAM,31.98969295,-82.19938035
u9734,14453575,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,KISER LAKE DAM,32.59594558,-82.68769855
u9735,14452783,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,RINER POND DAM EAST,32.5486504,-82.32611241
u9736,14453597,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,GEORGE COLEMAN LAKE DAM,32.52095443,-82.36704697
u9737,14453269,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,WHITTMER POND DAM,32.75417221,-82.6180201
u9738,14453193,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,BRASWELL POND DAM,32.5408899,-82.56570561
u9739,14453213,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,JAY POND DAM SOUTH,32.51352452,-82.4242422
u9740,14453115,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,LUCK LAKE DAM,32.71873829,-82.74030621
u9741,14453327,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,LOARD LAKE DAM,32.69182898,-82.72717382
u9742,14453333,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,SUTCLIFFE LAKE DAM,32.60353255,-82.35479742
u9743,14453477,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,BELL LAKE DAM,32.72455167,-82.73443671
u9744,14452155,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,WRIGHTSVILLE SEWAGE DISPOSAL POND DAM,32.71806843,-82.71284444
u9745,14453497,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,JOSEY LAKE DAM,32.68897894,-82.54912762
u9746,14453549,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,MCNEELY POND DAM,32.61399167,-82.47838621
u9747,14453593,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,EDENFIELD POND DAM,32.51697973,-82.27559615
u9748,14452819,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,JAY POND DAM NORTH,32.52546199,-82.4272743
u9749,14456131,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,WINGE LAKE DAM,32.08845889,-82.16113608
u9750,14456241,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,D L POND DAM,32.04324148,-82.07843489
u9751,14456305,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,JONES MILLPOND DAM,32.0172078,-82.05609571
u9752,14456453,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,GAINER POND DAM,32.38913375,-82.32588146
u9753,14456589,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,YOUMANS LAKE DAM,32.49738216,-82.31890175
u9754,14456615,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,OHOOPEE LAKE DAM,32.4466476,-82.38143102
u9755,14456623,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,SAND HILL LAKE DAM,32.43528191,-82.55080079
u9756,14456687,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,DIXON LAKE DAM,32.14897868,-82.06182045
u9757,14456717,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,DURRENCE IRRIGATION POND DAM,32.02217451,-82.08003369
u9758,14456845,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,WARDENS CABIN POND DAM,32.00980671,-82.1895108
u9759,14456847,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,CHICKEN YARD POND DAM,32.00322702,-82.17269085
u9760,14458215,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,WALLACE POND DAM,31.99742265,-82.17497298
u9761,14458221,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,UPSTREAM TWIN POND DAM,31.99110782,-82.18122744
u9762,14458223,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,DOWNSTREAM TWIN POND DAM,31.99077375,-82.17580834
u9763,18258899,dam,SPFL307020409,Lower St. Marys River,St. Marys,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,GOWEN LAKE DAM,30.77000663,-82.06800679
u9765,166757236,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,CARL GRAHAM LAKE DAM,32.49400233,-82.70479963
u9766,166743344,dam,SPGA307020304,Lower Satilla River-Atlantic Ocean,Cumberland-St. Simons,St. Marys-Satilla,Altamaha-St. Marys,South Atlantic-Gulf Region,GUEST MILLPOND DAM,31.18313314,-82.84931841
u9767,1047539,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,UPPER MULBERRY RIVER WS STR. 8,34.13320157,-83.81927336
u9768,1049669,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,BEDGOODS LAKE DAM,33.94886713,-83.49329969
u9769,1052639,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,BERNSTEIN LAKE DAM,33.90294996,-83.27871102
u9770,1050107,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,CRENSHAW LAKE DAM (LOWER),33.84910932,-83.50918601
u9771,1050109,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,CRENSHAW LAKE DAM,33.84725596,-83.51320811
u9772,1051453,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,PHELPS LAKE DAM,33.57723728,-83.17350613
u9773,1051867,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,MERRITT DAIRY LAKE DAM 3,33.52142924,-83.11437972
u9774,1052443,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,FLEMINGS FARM DOE LAKE DAM,33.8798734,-83.29463649
u9775,1052447,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,FLEMINGS FARM BIG BUCK LAKE DAM,33.8783204,-83.30017011
u9776,1052613,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,HUFFS  LAKE DAM,33.95481056,-83.51629389
u9777,1052691,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,CRENSHAW LAKE DAM (UPPER),33.8529076,-83.50785686
u9778,1053787,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,LOVEJOYS LAKE DAM,33.32842493,-82.98522335
u9779,1055815,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,ROOTY CREEK WATERSHED STR. 20,33.37185945,-83.37436712
u9780,1056161,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,ROSSEE LAKE DAM NO. 2,33.32780823,-83.32459613
u9781,1056829,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,ASH POND E DAM,33.20594259,-83.32488405
u9782,1057619,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,ROOTY CREEK WATERSHED STR. 25,33.26114631,-83.34548412
u9783,1057729,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,ASH POND D-1,33.18991325,-83.29318823
u9784,1057921,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,CENTRAL GA. BRANCH EXPERIMENT STA. POND DAM 4,33.39409668,-83.48956293
u9785,1057981,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,ROSSEE LAKE DAM NO. 3,33.32052248,-83.32184817
u9786,1058007,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,HUNTER POPE COUNTRY CLUB LAKE DAM,33.31922825,-83.67550255
u9787,1942055,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,CIRCLE A RANCH LAKE DAM,33.09870742,-82.81940518
u9788,1942061,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,C & H FARMS LAKE DAM,33.10571674,-82.84160381
u9789,1942419,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,AMERICAN IND CLAY CO IMPOUND DAM  1,33.03328072,-82.88654669
u9790,1942203,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,AMERICAN IND CLAY CO IMPOUND 5 C DAM,33.03675024,-82.89897346
u9791,1942225,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,AMERICAN IND CLAY CO IMPOUND  5 A DAM,33.02340508,-82.89070048
u9792,1945999,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,NORFOLK FARM IRRIGATION POND,32.72527834,-82.80157744
u9793,1946085,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,BEN HALL LAKE DAM,32.63569068,-82.85454726
u9794,1946101,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,KING LAKE DAM,32.63071636,-82.86350354
u9795,1946129,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,GRAHAM IRRIGATION POND DAM,32.61194006,-82.88357368
u9796,1946159,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,SMITH LAKE DAM,32.59662789,-82.93622229
u9797,1946165,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,IRISH LAKE (LOWER),32.60066325,-82.74441753
u9798,1946871,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,BROWN LAKE DAM,32.6145129,-82.98429213
u9799,1947659,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,NAPIER POND DAM,32.94052342,-83.15568879
u9800,1947907,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,ENGELHARD JOB TAILINGS POND (LOWER) DAM,32.84402043,-83.20849602
u9801,1948861,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,HAWKS LANDING POND,32.97096392,-83.17190477
u9802,1949219,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,TANGLEWOOD LAKE DAM,32.53621168,-83.03403414
u9803,1951035,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,LITTLE CREEK WS STR  05,32.01871397,-82.66634504
u9804,1951543,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,SINGING PINES PLANTATION LAKE DAM,32.03539149,-82.66073818
u9872,6330910,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,HUNT LAKE DAM,33.75897719,-83.99883207
u9873,6330976,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,BIG HAYNES CREEK RESERVOIR DAM,33.73024312,-83.93659334
u9874,6331996,dam,SPGA306020408,Doboy Sound-Atlantic Ocean,Ogeechee Coastal,Ogeechee,Ogeechee-Savannah,South Atlantic-Gulf Region,UPPER TWIN LAKES DAM,33.623399,-83.98429538
